study,cluster,url,peer_reviewed,ground,ground_abbr,language,cluster_number,treatment_group_manuscript,treatment_group,control_group_manuscript,control_group,treatment_control,can_gender,can_education,can_employment,can_migrant_generation,year_research_start,month_research_start,quarter_research_start,year_research_end,month_research_end,quarter_research_end,country,us_state,country_iso3,region,subregion,subregion2,callback_type,agent_type,audit_type,airbnb,urbanisation,information,matched_design,identical_comparison_group,application_count_maj,application_count_min,callback_count_maj,callback_count_min,noncallback_count_maj,noncallback_count_min,rrate,rrate_ln,prrate_maj,prrate_min,prratio,prratio_ln,prratio_ln_se,prratio_ln_v,prratio_ln_p,prratio_ln_v_inv,prratio_std,dratio,odds_maj,odds_min,oddsratio,oddsratio_ln,oddsratio_ln_se,source_pagination,source_table,source_figure,source_appendix,general_comments,peer_reviewer_count,info_binary,region_agg,time_research_start,time_research_end,year_mid,year_mid_z,year_mid_fct,period_broad,period_narrow,flag_in_scope_ground,flag_complete_counts,flag_valid_effect,flag_main_sample
"Gusciute, Mühlau, & Layte (2022)","Gusciute, Mühlau, & Layte (2022) 1",https://doi.org/10.1080/1369183X.2020.1813017,Yes,Ethno-racial origin,ero,English,1,Polish,Eastern European and other White,Irish,Northern European,Eastern European x Northern European,Female,Various or Unknown,Employed,Unknown or NA,2018,May,2,2018,November,4,Ireland,,IRL,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,Work or income related information,No,Yes,512,512,256,225,256,287,0.4697265625,-0.7556045354936919,0.5,0.439453125,0.87890625,-0.12907704227514236,0.06666666666666668,0.004444444444444446,14.999999999999996,224.99999999999991,-1.9361556341271349,-0.12109375,1,0.7839721254355401,0.7839721254355401,-0.24338181355520097,0.12546419808828227,632,A1,,Yes,,2,Extensive,Europe,2018.25,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Gusciute, Mühlau, & Layte (2022)","Gusciute, Mühlau, & Layte (2022) 1",https://doi.org/10.1080/1369183X.2020.1813017,Yes,Ethno-racial origin,ero,English,1,Nigerian,"Black, Central African, African American",Irish,Northern European,"African American, Central African, Black x Northern European",Female,Various or Unknown,Employed,Unknown or NA,2018,May,2,2018,November,4,Ireland,,IRL,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,Work or income related information,No,Yes,512,512,256,164,256,348,0.41015625,-0.8912170943220391,0.5,0.3203125,0.640625,-0.44531101665536404,0.07808688094430304,0.006097560975609756,12.806248474865697,164,-5.702763527883649,-0.359375,1,0.47126436781609193,0.47126436781609193,-0.752336051950276,0.1295516275235497,632,A1,,Yes,,2,Extensive,Europe,2018.25,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Gusciute, Mühlau, & Layte (2022)","Gusciute, Mühlau, & Layte (2022) 1",https://doi.org/10.1080/1369183X.2020.1813017,Yes,Ethno-racial origin,ero,English,1,Polish,Eastern European and other White,Irish,Northern European,Eastern European x Northern European,Male,Various or Unknown,Employed,Unknown or NA,2018,May,2,2018,November,4,Ireland,,IRL,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,Work or income related information,No,Yes,512,512,225,189,287,323,0.404296875,-0.9056058317741387,0.439453125,0.369140625,0.84,-0.1743533871447778,0.07634919603669535,0.005829199735449737,13.09771486682551,171.550134732662,-2.28363095088754,-0.16000000000000003,0.7839721254355401,0.5851393188854489,0.7463777089783281,-0.29252349460781324,0.12773310269910132,632,A1,,Yes,,2,Extensive,Europe,2018.25,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Gusciute, Mühlau, & Layte (2022)","Gusciute, Mühlau, & Layte (2022) 1",https://doi.org/10.1080/1369183X.2020.1813017,Yes,Ethno-racial origin,ero,English,1,Nigerian,"Black, Central African, African American",Irish,Northern European,"African American, Central African, Black x Northern European",Male,Various or Unknown,Employed,Unknown or NA,2018,May,2,2018,November,4,Ireland,,IRL,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,Work or income related information,No,Yes,512,512,225,138,287,374,0.3544921875,-1.0370689713346024,0.439453125,0.26953125,0.6133333333333333,-0.4888467170472155,0.08823021736365975,0.007784571256038647,11.333985451699451,128.45922621933482,-5.540581579124178,-0.3866666666666667,0.7839721254355401,0.3689839572192513,0.47065953654188947,-0.7536202987021263,0.13359991992877013,632,A1,,Yes,,2,Extensive,Europe,2018.25,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Gusciute, Mühlau, & Layte (2022)","Gusciute, Mühlau, & Layte (2022) 1",https://doi.org/10.1080/1369183X.2020.1813017,Yes,Gender,gen,English,1,Female,Female,Male,Male,Female x Male,Unknown or NA,Various or Unknown,Employed,Unknown or NA,2018,May,2,2018,November,4,Ireland,,IRL,Europe,Western Europe,Western Europe,Viewing invitation,Mixed or Unknown,Email,No,Urban,Work or income related information,No,Yes,512,512,225,256,287,256,0.4697265625,-0.7556045354936919,0.439453125,0.5,1.1377777777777778,0.12907704227514236,0.06666666666666668,0.004444444444444446,14.999999999999996,224.99999999999991,1.9361556341271349,0.13777777777777778,0.7839721254355401,1,1.2755555555555556,0.24338181355520097,0.12546419808828227,632,A1,,Yes,,2,Extensive,Europe,2018.25,2018.75,2018,0.4766951106784398,2018,2011-2020,2016-2020,TRUE,TRUE,TRUE,TRUE
"Hammel, Smith, Scovill, Campbell, & Duan (2017)","Hammel, Smith, Scovill, Campbell, & Duan (2017) 1",https://web.archive.org/web/20250612065424/https://www.huduser.gov/portal/sites/default/files/pdf/MentalDisabilities-FinalPaper.pdf,No,Health and disability,hed,English,1,Mental disability,Mental disability,No disability,No disability,Mental disability x No disability,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2013,,4,2014,,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,359,359,154,124,205,235,0.3871866295264624,-0.9488484553575871,0.42896935933147634,0.34540389972144847,0.8051948051948051,-0.21667103680859237,0.09479974673948359,0.008986991981870229,10.548551387463837,111.27193637396525,-2.285565565950505,-0.19480519480519487,0.751219512195122,0.5276595744680851,0.7024039789997236,-0.35324657181434316,0.15392007845619987,30,22,,No,,2,Standard,North America,2013.75,2014,2013,-0.52213194949409,2013,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Hammel, Smith, Scovill, Campbell, & Duan (2017)","Hammel, Smith, Scovill, Campbell, & Duan (2017) 2",https://web.archive.org/web/20250612065424/https://www.huduser.gov/portal/sites/default/files/pdf/MentalDisabilities-FinalPaper.pdf,No,Health and disability,hed,English,2,Mental disability,Mental disability,No disability,No disability,Mental disability x No disability,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2014,,2,2014,,3,United States,Various,USA,North America,North America,North America,Viewing invitation,Mixed or Unknown,Telephone or Mixed,No,Urban,No information,Yes,No,311,311,72,60,239,251,0.21221864951768488,-1.5501381701528087,0.2315112540192926,0.19292604501607716,0.8333333333333333,-0.1823215567939547,0.15532123933433245,0.02412468738835298,6.438269513466072,41.45131432802666,-1.1738353207541916,-0.16666666666666674,0.301255230125523,0.23904382470119523,0.7934926958831341,-0.23131094399422789,0.1967834335481153,32,26,,No,,2,Standard,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
"Hammel, Smith, Scovill, Campbell, & Duan (2017)","Hammel, Smith, Scovill, Campbell, & Duan (2017) 3",https://web.archive.org/web/20250612065424/https://www.huduser.gov/portal/sites/default/files/pdf/MentalDisabilities-FinalPaper.pdf,No,Health and disability,hed,English,3,Mental illness,Mental disability,No disability,No disability,Mental disability x No disability,Unknown or NA,Various or Unknown,Mixed or Unknown,Unknown or NA,2014,,2,2014,,3,United States,Various,USA,North America,North America,North America,Viewing invitation,Mixed or Unknown,Telephone or Mixed,No,Urban,No information,Yes,No,357,357,70,50,287,307,0.16806722689075632,-1.7833912195575383,0.19607843137254902,0.1400560224089636,0.7142857142857143,-0.3364722366212129,0.16936195968798823,0.02868347338935575,5.904513633653495,34.86328124999999,-1.9867049084758361,-0.2857142857142857,0.24390243902439024,0.16286644951140064,0.6677524429967426,-0.40383776844878905,0.20255212621306543,33,27,,No,,2,Standard,North America,2014.25,2014.5,2014,-0.32236653745958405,2014,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Hawley (2011),Hanson & Hawley (2011) 1,https://doi.org/10.1016/j.jue.2011.02.003,Yes,Ethno-racial origin,ero,English,1,African American,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,July,3,2009,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,2368,2364,1341,1244,1027,1120,0.5462806424344886,-0.6046224381557479,0.5663006756756757,0.5262267343485617,0.9292355756430978,-0.07339299250464638,0.026537926339100258,7.042615343795112e-4,37.681919349012105,1419.927045825453,-2.765588824342735,-0.07076442435690222,1.305744888023369,1.1107142857142858,0.8506365185895387,-0.1617703643431358,0.05844773437298422,105,6,,No,Only high social class candidates.,2,Standard,North America,2009.5,2009.75,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Hanson & Hawley (2011),Hanson & Hawley (2011) 2,https://doi.org/10.1016/j.jue.2011.02.003,Yes,Ethno-racial origin,ero,English,2,African American,"Black, Central African, African American",White,"Northern American, Australian, White","African American, Central African, Black x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,July,3,2009,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,2361,2363,1360,1158,1001,1205,0.5330228619813717,-0.6291909627129605,0.5760271071579839,0.49005501481168007,0.8507499190958652,-0.16163706069855208,0.027424656305004232,7.521117734476084e-4,36.463538097924236,1329.5896106187722,-5.893859120818147,-0.14925008090413483,1.3586413586413586,0.9609958506224067,0.7073212106419332,-0.3462703872066918,0.058546806007644586,105,6,,No,Only low social class candidates.,2,Standard,North America,2009.5,2009.75,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Hanson & Hawley (2011),Hanson & Hawley (2011) 3,https://doi.org/10.1016/j.jue.2011.02.003,Yes,Social origin,soc,English,3,Low social class,Low social class,High social class,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2009,July,3,2009,October,4,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,2368,2361,1341,1360,1027,1001,0.571156692746881,-0.56009168885126015,0.5663006756756757,0.5760271071579839,1.0171753838554107,0.01702955436680248,0.025202373538208103,6.35159631959372e-4,39.67880241454037,1574.4073610521345,0.6757123229280287,0.01717538385541073,1.305744888023369,1.3586413586413586,1.0405105707119129,0.03971152606175671,0.05876833421346494,105,6,,No,Only ethnic majority candidates.,2,Standard,North America,2009.5,2009.75,2009,-1.3211935976321139,2009,1999-2010,2006-2010,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 1,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,1,"Assimilated Hispanic name, low quality","Hispanic, Southern American","White, low quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,612,612,269,290,343,322,0.45669934640522875,-0.7837299899171722,0.4395424836601307,0.4738562091503268,1.0780669144981412,0.07516954337868052,0.06243215617627604,0.0038977741248189222,16.017386892365508,256.55668285972234,1.2040196588187777,0.07806691449814118,0.7842565597667639,0.9006211180124224,1.1483756263132374,0.1383484450002122,0.11483374912534905,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 2,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,2,"Assimilated Hispanic name, low quality","Hispanic, Southern American","White, low quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,550,550,231,249,319,301,0.43636363636363634,-0.8292793548845253,0.42,0.4527272727272727,1.077922077922078,0.0750351859429141,0.0686200040051646,0.0047087049496688065,14.573009933440636,212.37261852015945,1.0934885101036524,0.07792207792207795,0.7241379310344828,0.8272425249169435,1.1423825344091125,0.13311602397888295,0.12166397971663422,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 3,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,3,"Assimilated Hispanic name, high quality","Hispanic, Southern American","White, high quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,593,593,260,253,333,340,0.4325463743676223,-0.8380657343869012,0.43844856661045534,0.4266441821247892,0.9730769230769231,-0.027292142288007512,0.06652850317341759,0.0044260417344954344,15.031151345662083,225.93551077619907,-0.41023232127838516,-0.02692307692307694,0.7807807807807807,0.7441176470588236,0.9530429864253395,-0.04809526991777063,0.1172301262035726,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 4,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,4,"Nonassimilated Hispanic name, high quality","Hispanic, Southern American","White, high quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,438,438,182,184,256,254,0.4178082191780822,-0.8727327575350252,0.4155251141552511,0.4200913242009132,1.010989010989011,0.01092907053219023,0.07976890407633194,0.006363078057539047,12.536213347535607,157.15664509492993,0.13700915988180123,0.01098901098901095,0.7109375,0.7244094488188977,1.0189495543826252,0.018772247993216157,0.13701294091149527,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 5,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,5,"Nonassimilated Hispanic name, low quality","Hispanic, Southern American","White, low quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,429,429,184,170,245,259,0.4125874125874126,-0.8853071863541878,0.4289044289044289,0.3962703962703963,0.9239130434782609,-0.07913732055872386,0.08157898557758278,0.006655130887867459,12.258058774817513,150.26000492688067,-0.9700699266904114,-0.07608695652173914,0.7510204081632653,0.6563706563706564,0.8739717978848414,-0.13470717171353463,0.13877958086093647,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 6,https://doi.org/10.4284/0038-4038-2012.231,Yes,Ethno-racial origin,ero,English,6,"Nonassimilated Hispanic name, low quality","Hispanic, Southern American","White, low quality","Northern American, Australian, White","Hispanic, Southern American, Latin American, Caribbean x Northern American, Australian, White",Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,Yes,No,450,450,193,167,257,283,0.4,-0.916290731874155,0.4288888888888889,0.3711111111111111,0.8652849740932643,-0.14469637648813036,0.08200565015845207,0.00672492665791043,12.194281711903885,148.70050646927353,-1.7644683775879673,-0.13471502590673567,0.7509727626459144,0.5901060070671378,0.7857888280634944,-0.24106718923614828,0.13635978362628076,149,5,,No,,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
Hanson & Santas (2014),Hanson & Santas (2014) 7,https://doi.org/10.4284/0038-4038-2012.231,Yes,Social origin,soc,English,7,Low quality application,Low social class,High quality application,High social class,Low social class x High social class,Male,Various or Unknown,Mixed or Unknown,Unknown or NA,2011,February,1,2011,March,1,United States,Various,USA,North America,North America,North America,Positive reaction,Mixed or Unknown,Email,No,Urban,No information,No,No,593,1162,260,500,333,662,0.43304843304843305,-0.8369057026195894,0.43844856661045534,0.43029259896729777,0.9813981199523367,-0.018777071007467172,0.05743890673933312,0.0032992280074098075,17.409802114412777,303.10120966301156,-0.3269050905282808,-0.018601880047663277,0.7807807807807807,0.7552870090634441,0.9673483616081805,-0.03319659854990021,0.10178276311480121,1449,5,,No,Only ethnic majority candidates.,2,Standard,North America,2011,2011,2011,-0.9216627735631019,2011,2011-2020,2011-2015,TRUE,TRUE,TRUE,TRUE
